tech_name,region,country,unit,year_start,year_peak,year_sat,series_type,scale,source
Solar Photovoltaic,SWE,Sweden,MW,2000,2021,2021,pre_saturation,national,regional_csv
Biogas,DNK,Denmark,MW,2000,2020,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CAN,Canada,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CRI,Costa Rica,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,KHM,Cambodia,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,CHN,China,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,TWN,Chinese Taipei,MW,2000,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,COK,Cook Islands,MW,2000,2016,2021,saturating,national,regional_csv
Raw Steel Production,TUR,Turkey,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
MCV2 Vaccine,GEO,Georgia,%,2001,2019,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,MOZ,Mozambique,%,2001,2014,2019,saturating,national,regional_csv
MCV2 Vaccine,LSO,Lesotho,%,2001,2011,2021,saturating,national,regional_csv
Telephones,LBY,Libya,-,1981,2001,2001,pre_saturation,national,regional_csv
Cellphones,ARE,United Arab Emirates,-,1982,2002,2002,pre_saturation,national,regional_csv
Primary Aluminum Production,RUS,Russia,metric tons,1992,2008,2012,pre_saturation,national,regional_csv
HEPBB Vaccine,PAN,Panama,%,2001,2011,2021,pre_saturation,national,regional_csv
Solid Biofuels,SVK,Slovakia,MW,2001,2013,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,ALB,Albania,%,2001,2011,2019,saturating,national,regional_csv
MCV2 Vaccine,AZE,Azerbaijan,%,2001,2013,2019,saturating,national,regional_csv
Solar Photovoltaic,JAM,Jamaica,MW,2001,2019,2021,saturating,national,regional_csv
Oil Pipeline,USA,United States,miles,2001,2021,2021,pre_saturation,national,regional_csv
Biogas,PRY,Paraguay,MW,2001,2019,2021,saturating,national,regional_csv
HEPB3 Vaccine,BHS,Bahamas,%,2001,2010,2017,saturating,national,regional_csv
HEPB3 Vaccine,BRB,Barbados,%,2001,2015,2021,pre_saturation,national,regional_csv
Salt Production,BIH,Bosnia and Herzegovina,metric tons,1992,2012,2012,pre_saturation,national,regional_csv
Biogas,KOR,Republic of Korea,MW,2001,2018,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,BRB,Barbados,MW,2001,2020,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,GUY,Guyana,%,2001,2019,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,BRA,Brazil,MW,2001,2021,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,JOR,Jordan,%,2001,2015,2018,saturating,national,regional_csv
Biogas,MYS,Malaysia,MW,2001,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,LTU,Lithuania,MW,2001,2019,2021,pre_saturation,national,regional_csv
Solid Biofuels,LVA,Latvia,MW,2001,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,GRC,Greece,MW,2001,2021,2021,pre_saturation,national,regional_csv
Biogas,SVK,Slovakia,MW,2001,2016,2018,saturating,national,regional_csv
HEPBB Vaccine,SAU,Saudi Arabia,%,2001,2012,2021,saturating,national,regional_csv
HEPB3 Vaccine,CIV,Cote d'Ivoire,%,2001,2016,2018,saturating,national,regional_csv
Solar Photovoltaic,LUX,Luxembourg,MW,2001,2021,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,BRB,Barbados,%,2001,2015,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,ALB,Albania,MW,2001,2021,2021,pre_saturation,national,regional_csv
Copper|Mining,MMR,Burma,metric tons,1990,2005,2011,pre_saturation,national,regional_csv
HEPB3 Vaccine,GUY,Guyana,%,2001,2019,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,SAU,Saudi Arabia,%,2001,2013,2021,saturating,national,regional_csv
DTP3 Vaccine,TLS,Timor-Leste,%,2002,2019,2021,saturating,national,regional_csv
YFV Vaccine,SLE,Sierra Leone,%,2002,2019,2021,pre_saturation,national,regional_csv
Space Launches,ISR,Israel,-,1988,2021,2021,pre_saturation,national,regional_csv
Iron Ore,THA,Thailand,metric tons,1990,2008,2011,pre_saturation,national,regional_csv
POL3 Vaccine,TLS,Timor-Leste,%,2002,2019,2021,saturating,national,regional_csv
Solar Photovoltaic,BEL,Belgium,MW,2002,2021,2021,pre_saturation,national,regional_csv
Biogas,EST,Estonia,MW,2002,2015,2017,saturating,national,regional_csv
Biogas,LVA,Latvia,MW,2002,2016,2021,saturating,national,regional_csv
Biogas,LTU,Lithuania,MW,2002,2021,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,GHA,Ghana,%,2002,2017,2019,saturating,national,regional_csv
Television,LTU,Lithuania,-,1983,2002,2002,pre_saturation,national,regional_csv
Salt Production,SVN,Slovenia,metric tons,1992,2005,2012,pre_saturation,national,regional_csv
HEPB3 Vaccine,TTO,Trinidad and Tobago,%,2002,2018,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,TJK,Tajikistan,%,2002,2014,2021,saturating,national,regional_csv
BCG Vaccine,JOR,Jordan,%,2002,2016,2021,pre_saturation,national,regional_csv
Copper|Mining,ARM,Armenia,metric tons,1992,2011,2011,pre_saturation,national,regional_csv
Biogas,ROU,Romania,MW,2002,2020,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,CPV,Cabo Verde,%,2002,2018,2021,pre_saturation,national,regional_csv
Telephones,MKD,Macedonia,-,1983,2002,2002,pre_saturation,national,regional_csv
Air-Source Heat Pumps,USA,United States,-,2003,2022,2022,pre_saturation,national,regional_csv
YFV Vaccine,KEN,Kenya,%,2002,2020,2021,pre_saturation,national,regional_csv
HEPBB Vaccine,AZE,Azerbaijan,%,2002,2011,2021,saturating,national,regional_csv
YFV Vaccine,GIN,Guinea,%,2002,2011,2021,pre_saturation,national,regional_csv
Television,GEO,Georgia,-,1983,1998,2002,pre_saturation,national,regional_csv
Television,MLI,Mali,-,1983,2002,2002,pre_saturation,national,regional_csv
HEPB3 Vaccine,AZE,Azerbaijan,%,2002,2016,2019,saturating,national,regional_csv
HEPB3 Vaccine,UGA,Uganda,%,2002,2017,2019,saturating,national,regional_csv
Primary Aluminum Production,SVK,Slovakia,metric tons,1993,2004,2012,pre_saturation,national,regional_csv
Television,LVA,Latvia,-,1983,2002,2002,pre_saturation,national,regional_csv
HEPBB Vaccine,USA,United States,%,2002,2013,2015,saturating,national,regional_csv
HIB3 Vaccine,UGA,Uganda,%,2002,2017,2019,saturating,national,regional_csv
Raw Steel Production,LVA,Latvia,metric tons,1992,2004,2011,saturating,national,regional_csv
Television,EST,Estonia,-,1983,2002,2002,pre_saturation,national,regional_csv
HIB3 Vaccine,GHA,Ghana,%,2002,2017,2019,saturating,national,regional_csv
Television,AZE,Azerbaijan,-,1983,2002,2002,pre_saturation,national,regional_csv
MCV2 Vaccine,MLT,Malta,%,2003,2020,2021,pre_saturation,national,regional_csv
Potash Fertilizer,UZB,Uzbekistan,metric tons,2002,2019,2020,pre_saturation,national,regional_csv
Beer Production,ZMB,Zambia,thousand hectolitres,1969,1982,1988,pre_saturation,national,regional_csv
HEPB3 Vaccine,PER,Peru,%,2003,2012,2021,pre_saturation,national,regional_csv
Milk Production,SVN,Slovenia,thousand metric tons,1992,2002,2010,pre_saturation,national,regional_csv
HEPB3 Vaccine,NPL,Nepal,%,2003,2019,2021,pre_saturation,national,regional_csv
Potash Fertilizer,EGY,Egypt,metric tons,2002,2014,2020,pre_saturation,national,regional_csv
Space Launches,IDN,Indonesia,-,1976,1996,2019,pre_saturation,national,regional_csv
MCV2 Vaccine,IDN,Indonesia,%,2003,2012,2021,pre_saturation,national,regional_csv
Milk Production,MKD,Macedonia,thousand metric tons,1992,2007,2010,pre_saturation,national,regional_csv
Liquid Biofuels,USA,United States of America,MW,2003,2018,2021,pre_saturation,national,regional_csv
Disk Brakes,USA,United States,%,1966,1979,1984,saturating,national,regional_csv
Television,UZB,Uzbekistan,-,1983,2001,2001,pre_saturation,national,regional_csv
HIB3 Vaccine,LBN,Lebanon,%,2003,2013,2019,saturating,national,regional_csv
Television,TKM,Turkmenistan,-,1983,2000,2001,pre_saturation,national,regional_csv
Solar Photovoltaic,BIH,Bosnia and Herzegovina,MW,2003,2021,2021,pre_saturation,national,regional_csv
RCV1 Vaccine,AZE,Azerbaijan,%,2003,2013,2019,saturating,national,regional_csv
Offshore Wind Energy,JPN,Japan,MW,2003,2017,2021,saturating,national,regional_csv
Raw Steel Production,GTM,Guatemala,metric tons,1990,2011,2011,pre_saturation,national,regional_csv
HEPB3 Vaccine,BGD,Bangladesh,%,2003,2015,2021,saturating,national,regional_csv
Potash Fertilizer,VEN,Venezuela (Bolivarian Republic of),metric tons,2002,2015,2020,pre_saturation,national,regional_csv
Television,MDA,Moldova,-,1983,1996,2001,saturating,national,regional_csv
Geothermal Energy,CHN,China,MW,2000,2011,2018,saturating,national,regional_csv
Biogas,THA,Thailand,MW,2003,2020,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,CAN,Canada,%,2003,2019,2021,saturating,national,regional_csv
HEPB3 Vaccine,COM,Comoros,%,2003,2015,2020,saturating,national,regional_csv
Television,TJK,Tajikistan,-,1983,2001,2001,pre_saturation,national,regional_csv
Television,UKR,Ukraine,-,1975,2000,2000,pre_saturation,national,regional_csv
Nitrogen Fertilizer,BOL,Bolivia (Plurinational State of),metric tons,2002,2019,2020,pre_saturation,national,regional_csv
Potash Fertilizer,TUR,Türkiye,metric tons,2002,2020,2020,pre_saturation,national,regional_csv
HEPBB Vaccine,TUR,Türkiye,%,2003,2013,2021,saturating,national,regional_csv
Radio,BLZ,Belize,-,1981,1999,1999,pre_saturation,national,regional_csv
YFV Vaccine,COD,Democratic Republic of the Congo,%,2003,2018,2020,saturating,national,regional_csv
Nitrogen Fertilizer,OMN,Oman,metric tons,2002,2013,2020,pre_saturation,national,regional_csv
HEPBB Vaccine,PER,Peru,%,2003,2013,2016,saturating,national,regional_csv
Milk Production,BLR,Belarus,thousand metric tons,1992,2010,2010,pre_saturation,national,regional_csv
Potash Fertilizer,HRV,Croatia,metric tons,2002,2017,2020,pre_saturation,national,regional_csv
Solar Photovoltaic,CYP,Cyprus,MW,2004,2021,2021,pre_saturation,national,regional_csv
Liquid Biofuels,SWE,Sweden,MW,2004,2019,2021,saturating,national,regional_csv
Solar Photovoltaic,PYF,French Polynesia,MW,2004,2019,2021,saturating,national,regional_csv
Hydrochloric Acid,IRN,Iran,thousand metric tons,1959,1976,1976,pre_saturation,national,regional_csv
HEPB3 Vaccine,IND,India,%,2004,2019,2021,pre_saturation,national,regional_csv
Salt Production,DOM,Dominican Republic,metric tons,1990,1999,2007,pre_saturation,national,regional_csv
Cadmium Refining,PRK,"Korea, North",metric tons,1990,2001,2007,saturating,national,regional_csv
Salt Production,KHM,Cambodia,metric tons,1990,2008,2008,pre_saturation,national,regional_csv
Copper|Mining,ARG,Argentina,metric tons,1990,1999,2011,pre_saturation,national,regional_csv
Solid Biofuels,IRL,Ireland,MW,2004,2020,2021,pre_saturation,national,regional_csv
Salt Production,THA,Thailand,metric tons,1990,2007,2007,pre_saturation,national,regional_csv
Solid Biofuels,ECU,Ecuador,MW,2004,2014,2021,saturating,national,regional_csv
Television,BDI,Burundi,-,1985,2002,2002,pre_saturation,national,regional_csv
Solar Photovoltaic,IRN,Iran (Islamic Republic of),MW,2004,2021,2021,pre_saturation,national,regional_csv
Television,LSO,Lesotho,-,1985,2002,2002,pre_saturation,national,regional_csv
HEPBB Vaccine,CHN,China,%,2004,2013,2021,saturating,national,regional_csv
Geothermal Energy,DEU,Germany,MW,2004,2019,2021,saturating,national,regional_csv
RCV1 Vaccine,WSM,Samoa,%,2004,2019,2021,pre_saturation,national,regional_csv
Potash Fertilizer,BOL,Bolivia (Plurinational State of),metric tons,2002,2019,2020,pre_saturation,national,regional_csv
Salt Production,NIC,Nicaragua,metric tons,1990,2002,2007,saturating,national,regional_csv
YFV Vaccine,COG,Congo,%,2004,2013,2015,saturating,national,regional_csv
Solar Photovoltaic,REU,Réunion,MW,2004,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,PHL,Philippines,MW,2004,2021,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,AFG,Afghanistan,%,2004,2018,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,SEN,Senegal,%,2004,2019,2021,pre_saturation,national,regional_csv
RCV1 Vaccine,KIR,Kiribati,%,2004,2019,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,YEM,Yemen,%,2005,2021,2021,pre_saturation,national,regional_csv
Nitric Acid,ISR,Israel,thousand metric tons,1960,1978,1978,pre_saturation,national,regional_csv
Biogas,URY,Uruguay,MW,2005,2020,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,ATG,Antigua and Barbuda,%,2005,2014,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,MLT,Malta,MW,2005,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,ISR,Israel,MW,2005,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,IND,India,MW,2005,2021,2021,pre_saturation,national,regional_csv
Solid Biofuels,LKA,Sri Lanka,MW,2005,2019,2021,saturating,national,regional_csv
HIB3 Vaccine,SEN,Senegal,%,2005,2019,2021,pre_saturation,national,regional_csv
Solid Biofuels,KHM,Cambodia,MW,2005,2018,2021,pre_saturation,national,regional_csv
Television,BLZ,Belize,-,1985,2001,2001,pre_saturation,national,regional_csv
Latent Heat Storage,USA,United States,kWh,1991,2017,2017,pre_saturation,national,regional_csv
Microwaves,USA,United States,%,1975,2010,2016,saturating,national,regional_csv
Space Launches,KOR,South Korea,-,1992,2018,2022,pre_saturation,national,regional_csv
Television,MRT,Mauritania,-,1983,1999,1999,pre_saturation,national,regional_csv
Latent Heat Storage,USA,United States,kW,1991,2017,2017,pre_saturation,national,regional_csv
Salt Production,SAU,Saudi Arabia,metric tons,1996,2012,2012,pre_saturation,national,regional_csv
HEPB3 Vaccine,SDN,Sudan,%,2005,2017,2019,saturating,national,regional_csv
Beer Production,EST,Estonia,thousand hectolitres,1991,2006,2007,pre_saturation,national,regional_csv
Biogas,BRA,Brazil,MW,2005,2016,2021,pre_saturation,national,regional_csv
Beer Production,HRV,Croatia,thousand hectolitres,1991,2000,2007,pre_saturation,national,regional_csv
Solar Photovoltaic,SRB,Serbia,MW,2005,2021,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,MLI,Mali,%,2005,2017,2019,saturating,national,regional_csv
Solar Photovoltaic,NCL,New Caledonia,MW,2005,2021,2021,pre_saturation,national,regional_csv
Television,NPL,Nepal,-,1985,2001,2001,pre_saturation,national,regional_csv
HEPB3 Vaccine,MRT,Mauritania,%,2005,2014,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,CHE,Switzerland,%,2005,2021,2021,pre_saturation,national,regional_csv
MCV2 Vaccine,PRY,Paraguay,%,2005,2016,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,PLW,Palau,MW,2005,2018,2021,saturating,national,regional_csv
Biogas,HRV,Croatia,MW,2005,2020,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,GLP,Guadeloupe,MW,2005,2021,2021,pre_saturation,national,regional_csv
Lead,VNM,Vietnam,metric tons,1997,2007,2012,pre_saturation,national,regional_csv
Nox Pollution Controls (Boilers),USA,United States,%,1990,2005,2005,pre_saturation,national,regional_csv
Solid Biofuels,BLR,Belarus,MW,2006,2020,2021,pre_saturation,national,regional_csv
Television,LAO,Laos,-,1984,1999,1999,pre_saturation,national,regional_csv
Offshore Wind Energy,NLD,Netherlands,MW,2006,2021,2021,pre_saturation,national,regional_csv
HEPB3 Vaccine,KHM,Cambodia,%,2006,2016,2021,saturating,national,regional_csv
HIB3 Vaccine,UKR,Ukraine,%,2006,2021,2021,pre_saturation,national,regional_csv
ROTAC Vaccine,BRA,Brazil,%,2006,2015,2021,pre_saturation,national,regional_csv
Telephones,KHM,Cambodia,-,1987,2002,2002,pre_saturation,national,regional_csv
Solar Photovoltaic,NRU,Nauru,MW,2006,2019,2021,saturating,national,regional_csv
Hydrochloric Acid,CHN,China,thousand metric tons,1977,1992,1992,pre_saturation,national,regional_csv
Biogas,JPN,Japan,MW,2006,2021,2021,pre_saturation,national,regional_csv
HEPBB Vaccine,NGA,Nigeria,%,2006,2019,2021,saturating,national,regional_csv
Hydrochloric Acid,IDN,Indonesia,thousand metric tons,1970,1985,1987,pre_saturation,national,regional_csv
Solar Photovoltaic,MNE,Montenegro,MW,2006,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,THA,Thailand,MW,2006,2021,2021,pre_saturation,national,regional_csv
Solar Photovoltaic,MTQ,Martinique,MW,2006,2021,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,TUR,Türkiye,%,2007,2019,2021,saturating,national,regional_csv
Solar Photovoltaic,BHS,Bahamas,MW,2007,2019,2021,saturating,national,regional_csv
Television,BWA,Botswana,-,1987,2001,2001,pre_saturation,national,regional_csv
Solar Photovoltaic,HUN,Hungary,MW,2007,2020,2021,pre_saturation,national,regional_csv
HEPBB Vaccine,PHL,Philippines,%,2007,2019,2021,pre_saturation,national,regional_csv
Solid Biofuels,BOL,Bolivia (Plurinational State of),MW,2007,2021,2021,pre_saturation,national,regional_csv
Biogas,CYP,Cyprus,MW,2007,2018,2021,saturating,national,regional_csv
Television,CMR,Cameroon,-,1987,2001,2001,pre_saturation,national,regional_csv
Biogas,PAK,Pakistan,MW,2007,2016,2021,saturating,national,regional_csv
Biogas,ISR,Israel,MW,2007,2020,2021,pre_saturation,national,regional_csv
Phosphate Fertilizer,SRB,Serbia,metric tons,2006,2020,2020,pre_saturation,national,regional_csv
Television,PNG,Papua New Guinea,-,1987,2001,2001,pre_saturation,national,regional_csv
Lead-Acid Battery Storage,USA,United States,kWh,1987,2016,2016,pre_saturation,national,regional_csv
Television,GUY,Guyana,-,1987,2001,2001,pre_saturation,national,regional_csv
Space Launches,TUR,Turkey,-,1994,2021,2022,pre_saturation,national,regional_csv
Solar Photovoltaic,AZE,Azerbaijan,MW,2007,2021,2021,pre_saturation,national,regional_csv
Lead-Acid Battery Storage,USA,United States,kW,1987,2016,2016,pre_saturation,national,regional_csv
HIB3 Vaccine,SLE,Sierra Leone,%,2007,2019,2021,saturating,national,regional_csv
Low-Density Polyethylene,World,World,million pounds,1958,1972,1972,pre_saturation,global,regional_csv
Offshore Wind Energy,CHN,China,MW,2007,2021,2021,pre_saturation,national,regional_csv
Ethanol,World,World,million pounds,1958,1969,1972,pre_saturation,global,regional_csv
Biogas,IDN,Indonesia,MW,2007,2017,2021,pre_saturation,national,regional_csv
HIB3 Vaccine,ETH,Ethiopia,%,2007,2020,2021,pre_saturation,national,regional_csv
Beer Production,MYS,Malaysia,thousand hectolitres,1977,1991,1991,pre_saturation,national,regional_csv
Solar Photovoltaic,BGR,Bulgaria,MW,2007,2021,2021,pre_saturation,national,regional_csv
Biogas,IND,India,MW,2007,2017,2021,saturating,national,regional_csv
Biogas,ZAF,South Africa,MW,2007,2018,2021,saturating,national,regional_csv
